2025-04-18T16:12:40.445 - INFO: 程序启动，开始系谱分析...
2025-04-18T16:12:40.451 - INFO: 尝试连接数据库: jdbc:mysql://localhost:3306/cow?useSSL=false&serverTimezone=UTC
2025-04-18T16:12:40.593 - INFO: 数据库连接成功。执行查询: SELECT `standard_id`, `sire_id`, `dam_id` FROM `cattle_info`
2025-04-18T16:12:40.630 - INFO: 成功从数据库表 cattle_info 加载了 4170 条有效记录。
2025-04-18T16:12:40.635 - INFO: 数据库资源已关闭。
2025-04-18T16:12:40.635 - INFO: 成功从数据库加载 4170 条个体记录。
2025-04-18T16:12:40.642 - INFO: 
开始计算近交系数:
2025-04-18T16:12:40.642 - INFO: 个体 ID: HOCHNF37XC0120231933, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240629, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240631, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240632, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240633, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240634, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240635, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240636, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240637, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240638, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211081, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231707, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211080, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211082, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211085, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240630, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211084, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231702, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211098, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01220802, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231701, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211097, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01220803, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231700, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211099, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231705, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231703, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240639, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01223062, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240642, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240643, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240644, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240645, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240646, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240647, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240648, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240649, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211090, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211091, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211094, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211093, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240640, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211096, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240641, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211095, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231812, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231810, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231815, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231814, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211746, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211748, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240774, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240775, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240776, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240777, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240778, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240779, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231806, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240770, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240771, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240772, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240773, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231804, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120231803, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211757, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211756, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240785, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240786, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240787, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240788, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240789, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240780, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240781, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240782, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240783, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240784, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211722, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211724, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211726, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211728, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211727, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240796, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240797, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240798, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240799, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240790, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240791, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240792, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240793, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240794, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120240795, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211731, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211733, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211732, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211735, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211734, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211737, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211736, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211738, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211729, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223393, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223391, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211700, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221981, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211701, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211704, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211703, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211706, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223382, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223383, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221998, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211711, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211710, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211717, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211716, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211708, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211707, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01211709, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223388, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223389, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223387, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223379, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223377, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223376, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223363, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223360, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223361, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221971, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223368, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223350, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01213527, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221147, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01213528, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221146, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221145, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221144, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221143, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221142, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01213529, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221141, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221140, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC0120223359, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01213530, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01212200, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01212202, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01212203, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01213538, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221158, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01212205, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221157, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221156, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221155, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221154, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221153, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221152, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221151, 近交系数 (F): 0.000000
2025-04-18T16:12:40.684 - INFO: 个体 ID: HOCHNF37XC01221150, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223342, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221129, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221128, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221127, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221126, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221125, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221124, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221123, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221122, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221121, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01213507, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223335, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223331, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221139, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221138, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01213511, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221137, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221136, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221135, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221134, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221131, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01213518, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221130, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223329, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223326, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223324, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223325, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223320, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120220280, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211780, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211782, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221109, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221108, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221107, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221106, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221105, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233598, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221103, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233599, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221102, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221101, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221100, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233594, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233595, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233596, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233597, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233590, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233592, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233593, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223315, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223313, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223312, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223310, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211790, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211793, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211792, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221119, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221118, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211794, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221117, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221116, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211796, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221115, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233587, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221114, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233588, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211798, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221113, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233589, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233583, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01221110, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233584, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233585, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233586, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233580, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233581, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233582, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223308, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223302, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120223301, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221590, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01222418, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211761, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233576, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211766, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233577, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211765, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233578, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233579, 近交系数 (F): 0.000000
